id,summer_usage,winter_usage,annual_usage
114003,58955.240875230025,161029.02139184033,297261.2735937282
114007,16428.065387759005,96853.47281073117,158575.27396492253
114033,18589.355639229587,50235.30432468235,97308.68971956693
114068,424689.7947217885,855963.7518347078,1817719.823882029
114073,54067.97629863947,41716.179700234105,135909.22398076148
114082,37659.1625467223,76712.50876092518,161432.24078124666
114083,36572.33863221118,63100.44680899638,140187.17767009424
114085,655451.3942534241,1274958.0967425746,2727894.912751532
114087,103455.61722926889,234358.3757714745,473649.8487822521
114092,27725.286977889587,57626.12980767349,127848.90585171126
114113,18772.15901727437,54271.71978358635,101302.61140639153
114120,38865.25001221386,91107.80097448215,186778.51480312741
114130,122970.06736857614,258943.92902263542,519111.2345090627
114131,41409.218886108545,141357.62124769078,250008.34217802214
114134,9663.772388101017,35128.81750454614,63750.99833950703
114138,27215.830923486392,61258.96106897447,123667.1448887613
114149,364247.740784788,793361.5409054945,1596244.7475780773
114158,156150.90163481617,287431.3143135069,634088.2384994689
114159,214726.5704329236,570670.5554231651,1098673.8024830143
114190,78869.84614122934,149333.01850014526,314017.99600721744
114205,16429.640709519852,31938.188343924496,68060.10495889935
114216,39984.86980627051,115386.27759315087,220957.96831187553
114218,10941.819223366505,32172.940304870514,61348.88506084496
114221,331980.9788898376,566637.2419590021,1292877.693060437
114246,262153.9392901698,462432.12847326865,1032537.1393012332
114256,63650.36583880453,96582.3458678381,225078.265032675
114270,288968.5644870249,637684.0854922008,1302033.8968858188
114277,40652.3960458404,73151.36585227707,157795.75684228796
114283,32986.064519680614,59805.9917936823,124587.35022360351
114286,14882.084675915165,62680.38521676696,108586.3603506005
114288,645345.663191946,634402.7890829772,1763369.3009714682
114301,83185.5949964008,175943.01633245315,358817.31803121825
114306,239725.57475353772,809382.417102372,1542720.2997929263
114310,10897.435706331387,33259.51801305185,62445.85491990867
114333,29945.78308746388,54815.853700451065,117659.66216878075
114341,749320.7050699176,1988527.1751212953,3981971.4584421893
114353,39787.51343946377,96232.8413899655,188348.94654872426
114367,76890.37182854707,195704.89226009187,390157.6076878134
114389,417253.7550788466,1726086.8459438107,3104100.094893324
114390,357509.14552780613,1546915.2210387336,2741426.060534397
114398,766125.9747557058,810844.8812921355,2167115.615702707
114415,47575.75839035692,78318.249197169,172559.10601992902
114420,30036.16419370774,119784.93612280439,202974.8427568468
114425,37188.05166189091,146671.21158722916,254963.60217217475
114434,52989.34165699008,248638.28102062416,409194.8180903945
114444,109634.79309874098,327300.01532573526,656713.3347781247
114449,13501.6392166789,37167.955803085,70227.69750849993
114466,49122.977344894556,109939.23289487373,224787.53100933327
114467,35251.73484382628,67102.41955199534,142858.40467337528
114468,46656.72918374311,50444.73176435935,140218.18532652612
114469,15719.53681973057,29793.589101502508,63373.333357012205
114473,19952.691179214627,29175.377818707268,66961.0527879301
114475,34729.07089532851,76337.92773713832,152310.99277089874
114476,3493962.615619672,3841152.423295976,10815835.842248203
114493,28537.96926804202,43858.89163438149,99871.37301073452
114494,49314.2318029429,63486.16753195109,158706.20624131127
114499,174636.12724953098,235280.17658621108,579436.5616606018
114507,20762.015134999987,100942.5699180147,173452.1058916544
114517,10926.976902571698,43130.52546287937,75459.66482515115
114523,105430.6823999882,175701.91984500233,406402.4608333007
114533,31759.851364971993,86020.27082720592,162241.12421724334
114544,84873.1435730543,143543.45617103254,322268.8980294648
114554,386528.2810666642,1184899.3523565251,2212510.6730941418
114564,38163.414734967955,98774.68863887458,193497.30551280116
114565,3005287.542208833,3097840.1610493795,8875097.49013644
114567,20789.395793130607,90574.78992133295,158527.49166381813
114603,21504.752445715763,52336.63462184784,100511.12160139489
114604,105573.50716505933,240776.12658084664,493370.4847076058
114606,129007.88442977682,277185.13898566435,591942.6254566393
114612,93388.37225860858,263180.6521755785,511054.94329207344
114623,353670.5652153279,752711.1653927052,1582350.179194384
114629,2582547.698733086,4328083.75831336,9974208.737731494
114630,71726.60776532641,182245.24595872467,362647.78584169963
114635,137454.92321105002,234534.58696444274,498876.4906841876
114639,289826.72400327335,899511.0831301628,1670345.3870404898
114641,88683.89541267385,113802.62308518999,285607.56748487044
114660,15254.187378177814,66812.86470797013,114077.87435750038
114665,10924.890725409974,17497.29468853874,39825.0157944892
114680,44495.95501060537,78820.86024257937,172115.06985917143
114681,59992.96428338195,103435.89529510005,227714.26327706256
114717,29878.242300268077,51940.485388468114,113650.47276112202
114724,3444257.207666212,3551849.9300913205,10218196.376350682
114726,102717.21827187235,225166.89346749766,455078.91387209145
114730,255779.53956544882,238181.26755664684,693670.1424014193
114739,343866.1368334677,1031355.1278534827,1974082.4109826363
114745,39404.31586969948,65373.05037485104,144757.71192853045
114747,347475.2164494998,641270.710278328,1370955.1063040642
114761,53730.12000413841,264575.87286876363,422062.4735727721
114780,53967.35247784642,170415.13402772864,318027.178986641
114787,470924.7691920668,724294.1521755575,1682891.3577305684
114809,16814.50125265199,29950.079937903865,64557.819447309026
114810,13861.347824727642,43760.1656038877,83049.40958337454
114821,345491.79095599963,463833.1116362799,1108011.350665915
114824,11470.208497742333,37667.29616068836,70345.25123582233
114832,76359.91402703007,163539.54628875075,332728.8191601919
114842,264321.15344583883,700351.6260950334,1400521.7962587026
114848,293529.25082625536,407857.75989517337,969361.7555964559
114859,23024.928049884355,32066.1437221302,76694.63238942833
114875,29752.570515932257,94628.2914168743,179185.23210001743
114883,81710.13119356036,202600.07973472154,389444.06865774246
114887,16839.96112248694,65027.67713935425,112956.25711901311
114926,102215.71884700512,247730.5017016019,495647.83875321766
114927,44044.757474708815,59999.22990415297,144260.7736456383
114947,243444.4559692494,535999.2952580925,1094869.32784124
114967,22940.15225714591,43783.91425634264,92566.6952465864
114988,3028059.06522358,3724057.3874897356,9716768.574865388
114996,449601.80726625916,555117.8699754621,1443939.2998995187
114998,79691.07252908024,119981.8802776584,286310.191124575
115030,19040.784194444153,63505.89822086827,116789.84017432536
115045,60335.84789380208,133921.46765786334,271712.03374460764
115048,72083.48789399884,238760.28546518218,436689.4999011357
115055,24148.893046913607,36369.52701789313,84016.48220350119
115067,43849.32463663303,82207.29338754126,173375.73890350232
115079,32450.261949992073,97114.3052081489,182505.45025979122
115083,77954.65101269646,407713.72724731057,708045.1579752164
115107,35478.70450193004,95323.25600537739,183646.95807066723
115120,6219.781461942532,22416.711324987125,39923.31967559545
115125,25077.18752720122,52480.013038688696,105190.26637696163
115143,375599.93104720145,1007269.1966718455,1993780.3955527022
115156,1242612.0980417228,3186779.0994119053,6456899.055040679
115163,37728.94101561148,74914.6609005184,156945.96426600503
115164,444089.225258564,942263.5991214123,1937841.1809364418
115180,484508.5758901382,1160236.1415210844,2455188.5259896116
115185,24345.821919242473,63680.53974527797,121595.25064059848
115188,79749.69566100632,162968.76796106598,341721.28815933387
115221,36532.099970235155,50593.274434336156,121039.437922392
115240,30496.093301088622,67623.08053461525,135280.4625862004
115265,15042.08074719214,40356.358543628674,77506.68223448592
115309,4038.9111190415815,23281.532854383135,38277.497809923334
115311,15481.487949725208,48205.94781810621,88263.93373769891
115335,120570.80269727045,118476.56671075783,344310.5100878075
115336,53716.33204235331,189732.6517659393,337444.87322011136
115343,27882.606889303293,75131.37250018703,141625.8587245514
115363,250229.8471925134,578961.253694123,1151511.9110307922
115377,108533.1659552162,158482.60572038125,371771.968895843
115392,23081.945294256682,90987.22587622449,158515.0728317401
115394,83556.87081347014,108916.68633741216,274141.3135964881
115409,15704.563255343708,38268.666845082225,73782.03259375227
115412,38367.98227170951,65467.12632879253,143213.12371443352
115424,32255.490446392218,45063.3297600498,104683.1761188473
115432,425041.66791047604,989866.9122583006,1987160.995585341
115434,111031.28718114467,136838.68602224003,354045.8780492026
115453,37894.64802551324,94990.10147116723,185117.3139580593
115468,187939.18754669194,246544.9142910233,619840.7530490265
115482,52990.24258518645,116026.29913201375,251718.51058492254
115505,35119.46147396441,58765.46375315684,132548.8135582693
115512,43893.83692695324,99190.00410636378,211864.20451269235
115513,27217.150987299563,58161.80384534891,119411.91612262292
115514,37895.80872014427,70418.08342239322,153186.19590087165
115535,285872.4188350542,793044.1576450786,1575960.0941722533
115541,66469.74399191882,148744.6426175449,292203.24675431964
115545,52463.04834924408,136732.97306935428,268719.6716545045
115548,783350.4049110487,2205929.7226760406,4323116.934361301
115549,17075.120942198606,50401.23642924349,97239.1080744873
115562,163622.7026029438,181335.3592586125,479894.89384665084
115567,47933.94717904216,48715.049902990024,136573.97266956407
115593,48135.5736355219,62922.962306526075,155498.28360584684
115603,31708.623656304102,91862.96407534703,172606.25990236906
115629,316140.7133425535,702222.5951812064,1453272.8230357193
115659,28068.413115968982,95254.40976867192,174009.86557067442
115662,26684.093266025036,70930.22109122078,138320.9125049227
115675,1568993.7590255933,3333130.6958145783,6975231.106269034
115738,3105705.176303411,4368603.91639195,10368836.80838648
115739,39082.417720037854,64143.46941577526,141484.77922541523
115757,13632.029425924138,45660.38918856103,85925.66902041389
115762,69538.19916891347,108693.1740907679,250012.7475290831
115806,52505.77907454699,102077.91809392262,215873.45265200455
115827,25206.63611453284,62354.30634115176,123012.14751383296
115834,679242.6401107885,1368617.5791114855,2883406.4079259373
115863,57629.74576776024,107094.49764747168,232255.93565753807
115888,40237.85483108881,112738.77334892256,211269.58021241188
115895,502279.4784074278,1864235.9915082797,3289298.1284484062
115931,39453.6193846622,55192.23046063478,132415.45195379358
115934,14387.842257403614,29821.53841295086,60080.2646844315
115952,15212.88085230243,57192.518615371984,102076.48058415588
115958,492211.1927664596,1023878.4344155493,2173752.837025146
115965,323067.99620558636,736042.1450964537,1445768.8022944315
115976,38478.94129356891,78329.32332672637,163079.68385396246
115979,106429.26787130619,267322.4629340573,530101.2049291383
115983,378367.4310513531,1037839.4464688668,1982915.8339604863
115984,18209.702194781526,29377.807915064823,67536.09712461388
115986,20781.44032066496,94416.22315854092,159082.0641080279
115995,293874.91376645997,669917.0990416443,1348359.5268520399
116023,54041.0218717128,80092.92873447259,187911.24310496694
116024,37603.00401216632,85718.54756913733,170055.19403594575
116029,3291.7690046026482,13911.41705366147,23382.40274855306
116039,3722.8447735487507,14241.694034293865,25106.569457225065
116045,29140.330161963917,129192.39000041195,217552.05994730222
116050,55628.72876154454,55326.42043639839,152474.86293963797
116053,73685.97498512334,181151.02544137093,362402.256091296
116060,43671.90930777114,73011.61648776781,165991.99747319258
116071,36363.8070532489,61532.11065608061,133234.17178255174
116082,35479.18267652636,77953.79368350572,160234.40027186513
116095,28594.65423154426,100135.50766501234,184156.6390190187
116133,31784.704792948545,76461.78914026672,154527.33501318237
116138,62136.73570140362,185300.68059206556,342767.13626054005
116142,17069.567042706436,38391.90502939453,80005.82637226405
116145,428140.2812776008,968197.3625843767,2070693.7203639776
116155,114649.2171428736,164835.63291413418,392709.4291374461
116159,416856.9372453639,460578.97456471995,1223705.1333268748
116183,770764.9573081353,1902741.6669166286,3942846.6510222405
116213,252629.08914926442,806860.5458317719,1517067.0960292644
116215,48194.48789554212,85923.22742543467,187863.04295020428
116221,367953.8409078946,377270.228785595,1037729.7889314143
116225,235358.1100051695,455113.1307109588,998935.0373841221
116246,24127.913560181467,77038.80725239946,144190.58659235574
116254,58683.14444746128,75447.67827654704,185694.95803665143
116260,18131.624496357115,49098.09305222943,95098.86339466072
116279,16508.593962732037,29711.666109663438,63790.42803778837
116295,39249.79689110782,125479.78769022331,235910.322992381
116296,64056.243496647076,130976.09482096128,266100.2580326644
116314,6863.458691195537,27739.196605286237,49732.91733344768
116315,145403.14117903454,338195.82763000595,662724.5458428866
116317,965387.8317525797,2259042.3289862936,4541458.120207125
116322,12170.974748760875,27248.133390115916,54847.95386192309
116323,11735.294633372863,42935.404855211746,76758.40091120653
116328,84537.40098121409,211017.82114319105,422202.92131716723
116339,39648.08957427163,61605.90970249211,143967.67630636203
116346,2050727.2238817844,3495598.8273093184,8476624.092751203
116396,1570898.8546728762,3669632.6561698103,7733008.159126512
116400,11871.692007562924,28940.6689168875,58423.48530906585
116415,108377.9309455957,148003.9933205083,344448.3118355859
116420,4707.775278550557,22312.14415050905,38056.66836117946
116425,37525.985377198245,72141.75582361667,151002.64016641912
116445,92158.66288386828,191938.5788882705,388744.785062863
116458,123129.46609317327,302434.7331942404,615708.1006278337
116460,22202.830603314327,104707.62882471125,180161.55613726142
116469,19060.907889590955,83620.31501155766,146378.41054257902
116471,29188.098445717835,84073.00275785702,158109.93512199342
116478,883836.0468667867,833575.8466305902,2458530.4197783424
116485,355447.5300521577,774278.972673272,1607834.711311391
116496,31861.86097714286,55716.790580987436,119988.4324354151
116497,43501.169645951035,78685.64008818123,169676.8280065081
116503,8582.609738432655,71589.32425749692,113854.7946358723
116504,10818.823693057288,64735.12780797626,105994.6595252981
116515,10262.35710903959,31264.85106009484,57732.260504754086
116539,28769.54329937068,127357.61388154766,213324.94841090543
116540,3095253.48782974,3530714.1267966,9755020.337739877
116543,27054.932100091322,62569.45186517456,123857.05904671336
116544,53391.54791009656,122377.66010535865,243738.2379428266
116561,38917.81787731192,58871.863080691684,134102.4507633133
116583,10859.254057792747,40867.77386697314,70564.29127205836
116605,41682.697797589244,71266.98443801595,161765.8565252052
116615,128064.00014461571,243015.4383178266,517487.93385481794
116629,40904.00765404888,116095.08261254724,214925.27646465146
116649,19448.791187727147,22119.553928106863,53786.283369216115
116655,352585.08984768856,397329.8229954773,1040256.127128731
116658,97186.86396832445,157120.8985782975,349024.2308764827
116663,12073.392294090118,25868.529309995425,52170.49174345596
116679,9874.554683305756,37525.69262796944,69138.31678963616
116683,164071.8631058241,272686.0813308624,606425.3734210874
116687,4430.207438209474,18142.988038163036,32415.86869103273
116694,12121.640119927533,46680.436020513036,82824.28176260214
116724,14058.018382735376,43132.13545136942,77503.51425256461
116748,446322.7525617149,448510.56659087195,1231117.210487205
116750,33834.9063444742,158550.23836034007,271299.9232790347
116772,106618.77908426497,129077.90193468911,327528.9218492983
116777,510597.7378630341,1764137.6742197024,3404816.662018564
116779,14698.937428231015,52851.30685875353,90131.66949666454
116787,33086.40089183318,48913.03048151301,117649.59139161128
116791,590258.822303472,940905.8296752227,2190927.671559562
116795,132235.38697055329,434318.91212116415,812717.7567507646
116818,318693.09945602255,593092.2128524566,1286086.5348658052
116819,35129.44946668679,61677.67334875237,138173.06901593663
116822,670969.7730583221,1779233.174600565,3508217.01642977
116829,17318.8049066899,25097.51203703379,57812.020575540875
116833,6223.716220126347,15243.768673756695,29856.158065777938
116839,17122.014874623368,40117.50624345156,79559.34081578741
116852,24839.24237982584,58448.85128731359,118476.72884107527
116859,209291.01376820842,934510.064461999,1679890.8943574529
116889,66940.90277353127,121889.5580764691,266760.4718481568
116897,388707.46637194796,924233.2701573279,1889594.851383616
116934,79553.60793525675,156448.94223481786,337756.20761691383
116954,59020.17959260583,284020.8991269446,485875.28063393896
116956,60174.385286033765,104618.31541290303,228479.14344194866
116964,55608.77679775217,84344.49620637631,194047.66974549124
116971,34793.35472102881,60506.235801365314,130831.40747519484
116979,11777.31759403369,54405.842929464925,91455.0462852334
116981,60549.50398602005,112366.9107963853,239153.84066581755
116984,271219.12173825584,455931.60754882125,1009780.3284019771
116986,5171.623317197125,8148.042768961046,17709.170070347594
116992,74986.7071588967,189909.4328474711,355430.14597458916
117001,44854.99776889046,70859.85918706722,160680.15751939637
117002,443665.9911955773,1053422.572479336,2135269.939899598
117015,104694.48374416957,147596.23086482394,357237.3147466306
117032,58666.149875999785,221062.7546577375,395486.76836916944
117038,110779.42764962783,242791.87579491243,491878.1161161815
117049,76911.50343570368,264770.6377349372,480752.81140496966
117082,16100.568667835145,53343.16271175121,94491.02082878808
117106,185215.75552019602,355772.7064474518,763645.4827600489
117107,1736912.7313835612,2029496.4819990753,5348371.295166626
117120,89137.96256044722,104899.89195039764,273394.42952482525
117121,365973.2496739139,694061.2572720222,1525308.0333944117
117133,29803.524484309437,71842.57287624828,137706.8730618843
117139,126781.8898176475,444370.4921202184,829692.5752151457
117152,21433.066126869388,56568.652235455724,108966.27299657962
117160,76186.4633797337,125279.50071662263,273755.1756086529
117162,75020.98822328202,133259.50089599704,284193.8288648797
117165,30387.459332615235,79128.34576218882,150441.94247366043
117169,98938.3951626843,283065.7199380915,544498.0824795107
117173,11273.565145058408,51388.03221111995,88213.1684572451
117177,232538.46661971658,495285.2912755972,1080777.5112346914
117180,68110.987724869,119773.03217950574,267863.18537858233
117218,1696000.4022639082,5144079.38574241,9749378.278650515
117229,41943.84458559717,100211.04296007445,194967.12404501054
117230,262644.0121355028,551528.1672894829,1170564.3983383803
117256,38322.169799763884,73050.78695285427,156987.06137942517
117266,2882.21203707536,15265.604774692285,25555.732964951603
117273,313654.703255574,752040.2052551426,1483015.2884071027
117274,4853384.7732268935,5761354.77727558,15365716.364577249
117280,30210.124495848315,95099.84419042205,177419.82081175383
117287,148492.80500616843,435126.0826222068,829860.737047083
117310,169920.40241110467,517495.73407066625,973887.7717887915
117332,399225.8328745774,889590.1952697025,1810001.4924533723
117357,22915.68887825649,49321.05716951146,99275.27668532298
117373,11708.465550381017,22825.19216915753,47702.01868219522
117379,436473.1898028604,748288.3634910473,1682191.7876417253
117384,95087.10359094322,89548.45700495713,260073.90005842404
117413,4995.346083310625,23331.317590050283,40750.92506630502
117418,244981.24240824874,287537.53906896594,737445.236483708
117429,12881.224073877494,18473.543509882496,43546.044406896566
117431,429934.6262301503,529191.916354316,1325183.8571913086
117436,81580.81826462265,164028.8788774144,342670.05485855194
117466,236409.9493985797,538049.5862703361,1094220.3824477862
117467,580710.1432162867,1357448.9845894428,2694671.952589077
117473,89068.12974367409,88827.92846923908,258762.37112286867
117477,363533.97383919556,653898.1365380927,1453454.5022664892
117490,20156.315593055006,37685.745147950096,80807.83962977
117504,800911.7658935612,1966867.8194112196,4039079.30820382
117516,58013.3177657294,255440.41466495843,449490.0153081092
117521,41345.12384090319,142200.2224063985,261064.78827961427
117546,163938.02458102859,490402.3467529736,919900.8987997189
117554,48517.61757264195,159811.07993908483,309634.8739796326
117573,12154.293368785568,32341.493609912202,61737.85231930211
117577,42922.62275191272,102875.08132426105,204988.71589054097
117578,285355.16038231004,867588.470042805,1653762.1399154738
117583,17876.095515814628,58976.63249869335,107810.06513064173
117586,37958.13033879376,85424.2814013058,168205.14661796682
117589,18585.35678214513,55059.29401981546,102837.73300327036
117592,20351.657863293192,30505.25210154354,70097.22624757326
117597,439956.23338198185,768205.386083217,1780338.5666163615
117605,219508.5157720938,470867.1549014672,966692.9061572503
117623,38216.45134960121,142319.4084577111,259070.63582213057
117640,1425989.9957638604,4300600.316256196,8253709.058079285
117657,1371495.0473258952,3023736.6206714837,6317583.134163052
117661,10870.619170547374,60932.42479384507,99701.85879521981
117678,18441.418537374655,63136.18981903298,113371.87993218206
117679,397762.97837151034,557122.6755702489,1320103.6218367307
117723,75135.01569435754,72567.52241891973,213035.49686817115
117742,586282.813795793,1362803.0795676135,2824595.3327109087
117749,140069.4539071428,449098.0525789808,849832.4712275486
117750,12862.958841094698,53427.092973836654,92751.16289932482
117751,19342.18737186315,84884.29303844772,145266.1565703479
117775,56219.412958828114,93872.22878907245,210687.07627494945
117777,677415.4964568692,1439888.171380253,2963700.02684121
117783,267938.1702652004,834008.9474991813,1561565.4682642263
117793,21404.44708724475,41239.43050599685,86105.76395157329
117796,30472.812082281118,87585.79058392016,160605.52660644328
117803,47228.47651554851,118391.47027527817,221632.8446839715
117815,27552.053797741944,160657.6555065257,260905.48479766506
117837,96747.70477615381,107587.22374189722,297886.6719248288
117858,56681.640262237015,105133.34839212781,224880.44635631845
117870,161761.30325061668,505407.14088883204,965423.8873744224
117881,7551.533082302644,24966.924716541314,46521.19012056131
117890,9948.513629963709,29604.28241383054,54124.317132959026
117922,66282.05478101327,175526.35201043272,332025.38535995653
117923,73330.61787650193,263287.58827281883,462037.53391116986
117927,67335.46771664143,98360.8011062968,233382.48071660488
117940,16857.823399337107,68130.22236448222,118539.42835816598
117950,6974.387344477821,30425.758073283887,52605.798617119144
117967,271231.83189390437,641642.9957344395,1292180.7380973762
117982,5006284.082231659,5545188.508781849,15548128.282174602
117992,161170.3371383797,369798.55755390076,741469.0276157964
117993,14200.288950174547,86517.99273065866,141383.2930743175
117998,41748.026168806755,128275.96771651834,252348.5639541351
118008,392585.17779567285,309747.68825004285,936564.2952037529
118010,281803.7715061732,526001.264879802,1121609.7961090554
118023,27987.853626758966,121134.76626129904,206291.06421464897
118028,276553.7278961778,937796.4120157377,1733597.0182947498
118033,44184.8408761242,107894.46169673586,212791.82614828623
118034,27446.892151062133,48006.86651174356,106441.56749358294
118039,14771.045525614962,26725.33044509841,57385.162030459935
118040,72708.95782731057,146276.4668271805,302067.9075302768
118046,43120.21735966017,84822.68467377541,175238.32261793833
118067,56153.57024537039,142008.5005077422,279831.7251264164
118085,18560.633438533452,48484.327035602306,91004.36048638247
118104,29151.464603895885,69442.13914878838,136672.57202663523
118125,805863.3137711863,664926.3840360285,2095812.5608624152
118127,13040.25155673423,50545.77626593649,87673.45874503386
118129,32175.601080471573,75355.18404608566,149416.60104126867
118146,62651.65697629009,77170.36948235832,196463.80737656797
118156,19567.04469180988,39819.83758117648,81777.69400824267
118158,25841.96878943311,62850.83761426964,124794.77899401015
118163,45870.64045632698,73483.00956223598,166075.09681877494
118175,39838.71791626817,102288.03711200548,204867.2431737536
118220,152351.5229827428,264969.76067208336,570399.6128240363
118247,496158.3801261639,622931.740005816,1626682.1858435175
118256,23190.23094085263,69743.31902996374,128814.82467826353
118261,101409.60464489584,222401.80588559745,468701.1969089339
118274,15907.058841302078,49117.967335602334,92359.57773608767
118282,195460.8391666715,522779.8381159753,1029236.4016394857
118293,109482.66346609924,123661.03134028357,319460.14436956815
118307,347201.2194628429,956478.7166595679,1864980.8365874756
118329,1503686.8876232735,2558877.5000783186,5768016.326334888
118337,571489.2300695239,2242008.3949313117,3930709.5597648164
118340,172815.5043432494,188769.15277444865,507793.9250269141
118345,66181.23886017223,255721.511968315,446487.8510052461
118346,28234.847006337503,100763.42253942453,174511.77355156335
118353,15899.860175865728,29100.78300460779,61633.80732414109
118354,7042.50308697354,25858.04480748868,46458.859500104525
118356,90339.8765320416,154322.44545892437,339367.98441406386
118379,29317.809612648496,36241.060982897696,92307.94761973873
118380,757812.4906955119,1019139.576359531,2531339.754808139
118381,27360.01094569765,40173.360062364125,96311.58517122692
118421,7512.9346499929725,35795.77923660132,60201.88436879067
118434,59251.51882458163,243615.55685654507,471390.4544762042
118449,1788965.2054079534,5023531.608705243,9863616.27865926
118454,60267.73886984578,127563.49228677627,256676.52392278647
118459,63762.51193195763,98781.44572794672,225543.61795332836
118464,927948.3011513151,2362434.207933617,4638600.755709934
118472,9912.288397366556,23980.615792403267,46270.09947823512
118482,60901.78634587283,156688.52046194984,320442.4153026387
118484,1063058.3502620563,3916979.757806301,7098353.767228568
118485,39046.16831204058,88863.68385244168,176300.00204568915
118514,608753.9083700327,1413226.3192831264,2861527.1962763458
118517,87483.52277148006,191528.1363516509,388540.26036133035
118525,37828.03076662539,86886.1955503889,174733.97611935547
118526,3031594.2980380454,3970553.426734645,10005861.370692682
118533,10357.802184065908,19312.00205716737,42184.94990141653
118554,32335.022094689753,114494.51353474482,205291.20034189348
118576,90901.57173256538,118233.40012854003,302940.9905455819
118579,94794.07149314471,170876.97158878247,369733.1976234688
118591,143338.7016348781,208794.40072075513,503935.78511535865
118594,42742.27466135858,105364.3235145258,205174.68628997117
118596,52228.40990258647,93157.4747643562,200151.29584783793
118604,18017.122301639298,72972.6542819641,121301.48978653864
118610,108974.98290331791,230625.79157228384,483302.8073292209
118619,1144891.712204565,3256240.833990283,6744903.350162538
118636,648698.7495324628,1017814.8166446739,2368105.8085631654
118642,6908.406913798848,26404.692420973908,47695.45549943327
118648,85211.252030183,130211.2429095481,294559.5597355692
118653,52704.62348734502,193780.20651717426,372235.5824452322
118657,23714.333598507343,47450.376965807896,98799.65045945937
118661,40103.89176361155,100417.40539552543,201531.8610958457
118666,34676.10232335244,72909.69578416168,148786.1656565215
118676,1228165.2178207058,1083495.5433610987,3256528.9416514765
118698,14270.02422418485,16943.70397398627,42945.32022419589
118709,158848.1030523681,333198.8783627741,672457.2881954534
118718,5215.11018512159,29511.940891723803,49886.84121293235
118727,9726.525425431286,23839.104243534173,45809.28719486023
118733,5570.295339637193,11367.214764887483,23493.114348399606
118736,712394.3367366878,1315731.4243346553,3026388.870400222
118739,332060.58023770165,923683.7152767262,1802215.7445220305
118740,10239.101599072961,23724.04104100477,47312.442008166
118770,61459.23910722583,176019.4549899948,322894.4924864864
118818,8242100.543649058,8829594.477438148,24076595.95737516
118820,14865.124482073506,28315.856282099277,59686.82662777293
118821,1681454.2585815443,2466525.2638067105,6016921.740652664
118829,406236.02968110365,852974.1137028985,1739365.0649944227
118839,6071.548306767515,20697.244268979448,37902.91782281028
118845,1086699.7736115109,2935655.9649618855,5730302.0456201695
118846,6976.767418635654,31141.230395868628,53164.15513259257
118850,15532.557681839111,56546.68260914167,102090.9596060857
118859,34950.979873334676,54459.78213364413,122569.42708530501
118865,168422.67411111068,662899.9203549568,1216356.1201102831
118872,578440.7555808364,1035679.7449182771,2268231.830066246
118919,41485.362318841646,45732.069799917575,122902.75078961466
118927,38720.02489491079,97012.22627543742,194530.48649930992
118931,36620.447876769074,106943.77085578423,203034.73104584333
118940,63787.70933460406,231353.77910939595,427513.2311801486
118942,25415.686298020577,84330.18698647857,158426.17066918346
118975,19073.606955986947,70050.22663961616,124472.96853439433
118976,69269.28527377716,261039.95679334053,457384.61793123203
118977,286569.7488286942,672265.331256681,1362307.1204512045
118981,23634.203238831746,108630.89600466486,188405.12122794575
119034,24822.423878815094,43971.553995953516,97836.93172164154
119039,9294.76679862474,14518.25542210734,33761.71776657118
119048,42663.18824875375,77073.51606714613,163926.55792988912
119055,53494.45878759924,169789.60555044285,309231.1888900599
119059,42879.942986047856,88677.84694197783,179087.8486449669
119060,49732.970015102175,96435.33892019362,199475.85166915716
119067,39019.49769127023,61110.65622631788,138698.08912133973
119068,17110.202528468824,40699.31394203821,78611.61646616578
119078,336273.1607606859,1030903.0095016249,2004330.8792193239
119105,77367.88915977236,109839.75555723038,266516.86558946164
119121,18830.701603108708,64118.268281530705,117775.17343866029
119135,13301.185443059796,54403.84288683167,92916.26111016601
119137,10014.366041506768,53176.90618327603,88832.43504892144
119152,41554.675328024,83841.77396953589,178173.78148139897
119172,139088.41533823454,433142.7169656851,842223.9334755093
119177,51629.335907158005,103217.657853048,212311.12902982038
119187,1414206.9147511774,3581405.213775077,7219799.556100465
119195,14235.820459181048,22838.54992102209,51443.25248223639
119202,457084.71727260516,462718.3853929506,1309201.1412337148
119204,107474.2311144864,100077.62186285776,303676.9213505285
119210,985484.9112422955,2728737.3555630525,5169007.067843007
119212,70973.9170974022,141623.97214604277,303226.5164050085
119214,123098.53386327933,367556.1877000671,730647.2580394843
119226,21693.661469620998,43490.58513285947,90883.02059952787
119237,22374.12091720363,60191.117892365466,112857.9749083678
119273,52676.47989069812,90575.14155813759,197612.96296539705
119275,1845264.1325190791,2500577.9852800504,6227518.938498687
119298,3157317.2356132767,3450964.1131362515,9732375.168295842
119305,53744.38874561677,58664.0816823926,160558.4365641821
119310,14431.432431233281,26738.188015007345,57796.82189595264
119333,84291.27108766697,271304.3664012891,494825.5731309134
119353,43419.06116747588,51872.66384212729,134302.53811049453
119359,91606.35187045537,160480.32260782737,351334.13071868254
119360,4213.9771293893045,20284.333561244606,34796.376459569554
119361,307279.43074703787,438600.94168951595,1086532.3450191263
119395,58888.61757445448,92632.39330305682,214134.1179826397
119408,46720.79092268051,123797.45385264653,241428.55534570868
119418,291395.54682400357,938284.6857762533,1730370.2558939233
119435,698988.5426357188,1524477.2910917571,3161530.8638870106
